Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
6.918429003021147050e-01,7.499999999999999722e-02,2.857142857142856984e-01,7.423678332092330523e-01,2.626262626262626521e-01,5.808417997097241603e-01,7.908163265306120682e-01,7.161290322580644574e-01,5.241935483870967527e-01,3.656792645556690147e-01
8.141993957703927975e-01,1.888888888888888840e-01,1.428571428571428492e-01,5.309009679821296013e-01,3.997113997113996842e-01,5.026124818577648590e-01,8.622448979591836871e-01,8.193548387096774022e-01,5.362903225806451291e-01,1.774405369910987684e-01
7.502517623363544885e-01,2.250000000000000056e-01,9.591836734693877098e-01,1.355174981384958954e-01,4.314574314574314284e-01,3.973875181422351077e-01,8.724489795918366486e-01,9.032258064516129892e-02,0.000000000000000000e+00,6.274624252152341541e-02
1.359516616314200288e-01,2.833333333333333259e-01,7.142857142857141906e-01,8.041697691734922548e-02,2.987012987012986898e-01,8.809869375907111722e-02,9.897959183673468164e-01,4.709677419354838523e-01,0.000000000000000000e+00,8.755289654166057561e-03
6.304128902316212812e-01,9.805555555555556246e-01,2.244897959183673186e-01,4.988830975428146242e-02,2.178932178932178887e-01,2.815674891146588976e-01,7.295918367346938549e-01,7.870967741935483986e-01,6.370967741935483764e-01,3.894644681161534838e-01
9.063444108761320450e-02,9.277777777777778123e-01,5.510204081632652517e-01,4.988830975428146242e-02,2.669552669552669455e-01,4.629898403483308916e-02,4.642857142857141906e-01,6.129032258064517347e-01,7.177419354838709964e-01,7.894352838173061826e-02
4.305135951661631655e-01,1.972222222222222432e-01,5.918367346938775420e-01,9.233060312732688235e-02,3.116883116883116811e-01,1.944847605224963444e-02,9.132653061224489388e-01,4.580645161290322065e-01,1.733870967741935332e-01,1.813804173354734983e-01
4.380664652567975992e-01,2.500000000000000000e-01,1.020408163265306006e-01,4.467609828741623407e-02,2.092352092352092463e-01,1.979680696661828554e-01,8.622448979591836871e-01,8.580645161290323397e-01,5.604838709677418818e-01,3.378082591565737536e-01
6.238670694864048016e-01,1.583333333333333259e-01,2.244897959183673186e-01,6.329113924050633333e-02,2.323232323232323204e-01,7.338171262699564323e-01,8.673469387755101678e-01,7.612903225806451069e-01,4.879032258064516236e-01,2.199036918138041474e-01
3.363544813695871216e-01,9.083333333333333259e-01,2.040816326530612013e-01,2.196574832464631422e-01,2.496392496392496607e-01,1.306240928882438160e-02,7.040816326530611180e-01,8.387096774193549820e-01,6.975806451612902581e-01,2.741864876696337161e-01
4.728096676737159054e-01,6.194444444444444642e-01,4.285714285714285476e-01,1.697691734921816797e-01,3.708513708513708762e-01,1.557329462989840152e-01,6.581632653061223470e-01,1.000000000000000000e+00,7.943548387096773800e-01,2.654311980154676620e-01
5.216515609264853470e-01,9.722222222222222376e-02,3.673469387755101678e-01,3.201787043931496601e-01,5.569985569985569374e-01,6.429608127721335442e-02,8.010204081632652517e-01,6.387096774193548043e-01,4.556451612903225645e-01,2.337662337662337608e-01
2.713997985901308585e-01,2.388888888888889006e-01,1.428571428571428492e-01,1.839166046165301716e-01,2.510822510822510734e-01,7.402031930333816123e-02,8.775510204081631294e-01,8.387096774193549820e-01,5.322580645161290036e-01,1.184882533197139792e-01
6.636455186304128784e-01,1.083333333333333370e-01,1.836734693877550839e-01,2.494415487714073121e-01,1.645021645021645107e-01,4.245283018867924141e-01,8.316326530612243584e-01,7.806451612903226867e-01,5.403225806451612545e-01,1.950970377936669942e-01
1.495468277945619651e-01,2.999999999999999889e-01,6.530612244897958663e-01,6.329113924050633333e-02,2.784992784992785242e-01,1.460087082728591945e-01,1.000000000000000000e+00,5.548387096774194394e-01,1.290322580645161255e-01,5.267765941923244905e-02
4.647532729103724947e-01,1.472222222222222265e-01,5.918367346938775420e-01,2.494415487714073121e-01,3.650793650793651146e-01,5.079825834542815027e-02,8.316326530612243584e-01,4.129032258064515570e-01,2.258064516129032195e-01,2.919889099664380594e-01
1.465256797583081028e-01,3.500000000000000333e-01,6.734693877551020114e-01,4.988830975428146242e-02,2.698412698412698263e-01,1.499274310595065107e-01,9.948979591836732972e-01,6.451612903225807383e-01,1.854838709677419373e-01,5.603385378666277117e-02
7.366565961732125523e-01,9.694444444444444420e-01,3.877551020408163129e-01,4.154877140729709706e-01,2.352092352092352290e-01,5.355587808417996420e-01,6.377551020408162019e-01,6.903225806451613877e-01,6.411290322580645018e-01,5.162702466073252339e-01
3.816717019133937239e-01,3.861111111111111271e-01,4.897959183673469274e-01,9.233060312732688235e-02,2.655122655122655329e-01,2.644412191582002913e-01,9.693877551020406713e-01,8.000000000000000444e-01,3.588709677419354982e-01,4.103312417919159349e-01
2.562940584088619911e-01,9.611111111111111382e-01,2.653061224489795533e-01,3.804914370811615654e-01,4.632034632034632282e-01,1.265602322206095809e-01,6.989795918367346372e-01,7.741935483870967527e-01,6.532258064516128782e-01,2.117320881365825080e-01
5.156092648539778445e-01,6.416666666666667185e-01,1.836734693877550839e-01,2.233804914370811703e-02,2.150072150072150079e-01,3.023222060957909685e-01,7.500000000000000000e-01,9.677419354838709964e-01,7.258064516129032473e-01,2.073544433094994810e-01
3.308157099697885961e-01,9.166666666666667407e-02,3.265306122448979331e-01,2.233804914370811703e-02,2.164502164502164483e-01,1.702467343976777903e-01,8.010204081632652517e-01,6.838709677419354538e-01,4.879032258064516236e-01,2.394571720414416793e-01
4.541792547834844207e-01,1.444444444444444586e-01,2.244897959183673186e-01,1.303052866716306879e-01,2.611832611832611839e-01,3.457184325108852985e-01,8.571428571428569843e-01,7.612903225806451069e-01,5.000000000000000000e-01,3.296366554793520587e-01
7.804632426988922234e-01,9.500000000000000666e-01,3.061224489795917880e-01,2.107222635889798856e-01,2.770562770562770560e-01,7.706821480406385039e-01,6.581632653061223470e-01,7.483870967741936830e-01,6.733870967741935054e-01,5.082445644243396288e-01
7.034239677744209551e-01,4.750000000000000333e-01,2.040816326530612013e-01,3.603871928518243006e-01,3.347763347763347830e-01,5.573294629898403185e-01,8.622448979591836871e-01,9.419354838709677047e-01,6.008064516129032473e-01,1.238873486064497181e-01
1.535750251762335594e-01,3.055555555555555802e-01,1.020408163265306006e-01,2.233804914370811703e-02,1.832611832611832636e-01,1.851959361393323567e-01,8.673469387755101678e-01,8.709677419354839856e-01,5.645161290322580072e-01,1.491317671092951824e-01
1.389728096676736691e-01,3.305555555555555469e-01,2.040816326530612013e-01,0.000000000000000000e+00,2.106782106782106867e-01,1.354136429608127634e-01,9.132653061224489388e-01,8.580645161290323397e-01,5.040322580645161255e-01,9.455712826499342027e-02
7.724068479355488126e-01,5.222222222222222543e-01,1.428571428571428492e-01,0.000000000000000000e+00,2.106782106782106867e-01,3.856313497822931313e-01,8.316326530612243584e-01,9.483870967741936386e-01,6.411290322580645018e-01,5.603385378666277117e-02
2.713997985901308585e-01,7.277777777777778567e-01,4.897959183673469274e-01,1.608339538346984510e-01,4.040404040404040886e-01,1.879535558780841553e-01,4.948979591836734082e-01,9.354838709677419928e-01,8.991935483870967527e-01,8.813658251860498338e-02
4.375629405840886221e-01,1.444444444444444586e-01,1.632653061224489666e-01,0.000000000000000000e+00,2.106782106782106867e-01,1.103047895500725573e-01,8.520408163265305035e-01,8.000000000000000444e-01,5.322580645161290036e-01,3.084780388151174280e-01
5.981873111782476382e-01,3.138888888888888840e-01,1.836734693877550839e-01,3.909158600148920359e-01,1.919191919191919338e-01,1.968069666182873656e-01,9.081632653061224580e-01,8.516129032258064058e-01,5.080645161290322509e-01,1.891142565299868405e-01
4.994964753272910229e-01,9.583333333333333703e-01,2.857142857142856984e-01,1.340282948622487091e-01,2.972582972582972771e-01,2.343976777939041911e-01,6.836734693877550839e-01,7.612903225806451069e-01,6.572580645161290036e-01,2.663067269808842563e-01
6.666666666666667407e-01,6.027777777777777457e-01,1.020408163265306006e-01,2.233804914370811703e-02,2.207792207792207972e-01,1.690856313497822727e-01,8.010204081632652517e-01,9.419354838709677047e-01,6.733870967741935054e-01,1.386254195242959258e-02
3.388721047331320069e-01,5.555555555555555941e-02,4.897959183673469274e-01,1.116902457185405817e-01,2.987012987012986898e-01,3.047895500725689155e-01,6.989795918367346372e-01,5.354838709677418596e-01,4.596774193548386900e-01,1.053553188384648981e-01
7.160120845921449373e-01,3.916666666666666630e-01,6.122448979591836593e-02,1.787043931496649363e-01,2.539682539682539542e-01,8.725689404934687810e-01,8.469387755102040227e-01,8.967741935483870552e-01,6.048387096774193727e-01,6.274624252152341541e-02
4.466263846928499870e-01,3.444444444444444420e-01,1.020408163265306006e-01,1.116902457185405817e-01,2.236652236652236780e-01,3.439767779390420777e-01,8.724489795918366486e-01,8.838709677419354094e-01,5.645161290322580072e-01,2.283671384794980219e-01
2.708962739174218814e-01,3.638888888888889284e-01,3.673469387755101678e-01,1.578555472822040229e-01,2.929292929292929282e-01,9.782293178519592403e-02,9.591836734693877098e-01,8.322580645161290480e-01,4.193548387096773800e-01,2.018094265285276245e-01
3.202416918429003001e-01,6.472222222222222543e-01,5.510204081632652517e-01,6.701414743112435457e-02,2.626262626262626521e-01,2.052249637155297290e-01,5.408163265306121792e-01,9.806451612903226422e-01,8.629032258064516236e-01,1.724792061870713544e-01
4.189325276938569154e-01,8.055555555555556080e-02,2.040816326530612013e-01,1.206254653760238243e-01,2.337662337662337886e-01,3.204644412191581804e-01,8.112244897959182133e-01,7.741935483870967527e-01,5.524193548387096309e-01,2.816284838756748510e-01
7.739174219536757438e-01,1.916666666666666796e-01,3.877551020408163129e-01,4.988830975428146242e-02,2.222222222222222376e-01,5.303338171262699241e-01,9.081632653061224580e-01,6.387096774193548043e-01,3.427419354838709409e-01,3.990952867357361322e-01
5.730110775427996739e-01,3.111111111111111160e-01,1.836734693877550839e-01,1.116902457185405817e-01,2.626262626262626521e-01,4.136429608127720897e-02,9.030612244897957552e-01,8.516129032258064058e-01,5.120967741935483764e-01,1.508828250401283988e-01
1.228600201409868475e-01,3.611111111111111049e-01,3.877551020408163129e-01,2.233804914370811703e-02,2.150072150072150079e-01,1.959361393323657274e-01,9.642857142857141906e-01,8.193548387096774022e-01,4.032258064516128782e-01,1.305997373413103624e-01
7.613293051359515395e-01,2.888888888888889173e-01,8.163265306122448328e-02,3.901712583767684150e-01,2.871572871572871666e-01,2.089985486211901056e-01,8.571428571428569843e-01,8.709677419354839856e-01,5.766129032258063836e-01,3.567780534072668708e-01
3.685800604229607647e-01,8.222222222222222987e-01,4.897959183673469274e-01,6.329113924050633333e-02,2.510822510822510734e-01,1.817126269956458595e-01,4.387755102040815647e-01,8.064516129032257563e-01,8.709677419354838745e-01,1.138187655041587587e-01
1.727089627391742432e-01,7.416666666666666963e-01,7.346938775510203357e-01,1.429635145197319379e-01,3.838383838383838675e-01,5.224963715529752639e-02,2.448979591836734082e-01,8.258064516129033361e-01,9.879032258064516236e-01,8.040274332409162727e-02
2.573011077542799452e-01,1.805555555555555525e-01,2.857142857142856984e-01,0.000000000000000000e+00,2.106782106782106867e-01,9.187227866473149374e-02,8.877551020408163129e-01,7.225806451612903913e-01,4.395161290322580627e-01,1.216985261929082046e-01
4.929506545820745433e-01,1.611111111111111216e-01,4.081632653061224025e-01,3.127326880119136315e-02,2.294372294372294396e-01,1.288824383164005605e-01,8.775510204081631294e-01,6.193548387096774466e-01,3.588709677419354982e-01,3.414562965124762900e-02
1.319234642497482124e-01,8.527777777777778567e-01,1.428571428571428492e-01,2.233804914370811703e-02,2.121212121212121271e-01,1.555878084179970755e-01,7.295918367346938549e-01,8.838709677419354094e-01,7.056451612903225090e-01,1.977236246899168048e-01
7.739174219536757438e-01,3.611111111111111466e-02,2.653061224489795533e-01,4.296351451973194346e-01,4.430014430014430071e-01,4.592162554426704735e-01,7.602040816326529615e-01,7.290322580645161032e-01,5.685483870967741327e-01,2.979716912301181853e-01
6.062437059415910490e-01,8.666666666666666963e-01,3.469387755102040782e-01,4.899478778853313399e-01,6.450216450216450514e-01,1.426705370101596371e-01,5.765306122448978776e-01,8.129032258064516903e-01,7.782258064516128782e-01,2.117320881365825080e-01
5.991943605236655923e-01,8.527777777777778567e-01,1.428571428571428492e-01,4.154877140729709706e-01,3.347763347763347830e-01,4.423802612481857466e-01,7.295918367346938549e-01,8.838709677419354094e-01,7.056451612903225090e-01,8.492630964541075800e-02
8.021148036253775704e-01,5.333333333333333259e-01,3.469387755102040782e-01,6.269545793000744771e-01,3.015873015873016261e-01,4.914368650217706413e-01,8.112244897959182133e-01,9.806451612903226422e-01,6.572580645161290036e-01,5.340726689041295355e-02
2.834843907351460857e-01,1.388888888888888985e-02,3.877551020408163129e-01,1.116902457185405817e-01,2.597402597402597713e-01,6.777939042089985155e-02,6.836734693877550839e-01,6.451612903225807383e-01,5.685483870967741327e-01,1.807967313585291114e-01
4.989929506545820459e-01,4.527777777777777790e-01,1.836734693877550839e-01,2.122114668652270997e-01,2.178932178932178887e-01,4.711175616835993618e-01,8.724489795918366486e-01,9.290322580645160588e-01,5.887096774193548709e-01,4.339705238581642588e-01
4.179254783484389613e-01,3.166666666666666519e-01,1.020408163265306006e-01,2.233804914370811703e-02,2.106782106782106867e-01,8.708272859216254977e-03,8.673469387755101678e-01,8.774193548387096975e-01,5.685483870967741327e-01,1.240332701006858218e-01
5.523665659617320589e-01,8.416666666666666741e-01,4.081632653061224025e-01,1.906180193596425931e-01,2.857142857142856984e-01,2.695210449927430973e-01,5.306122448979591066e-01,8.258064516129033361e-01,8.225806451612902581e-01,1.409601634320735430e-01
1.993957703927491387e-01,6.333333333333333037e-01,2.857142857142856984e-01,2.233804914370811703e-02,2.178932178932178887e-01,1.600870827285921505e-01,7.193877551020406713e-01,9.870967741935483541e-01,7.580645161290322509e-01,5.836859769444038837e-02
3.559919436052365604e-01,6.666666666666666574e-02,1.020408163265306006e-01,3.127326880119136315e-02,2.121212121212121271e-01,2.650217706821479946e-01,8.112244897959182133e-01,8.451612903225806939e-01,6.008064516129032473e-01,2.842550707719246894e-01
1.122860020140987736e-01,8.972222222222222543e-01,6.734693877551020114e-01,2.233804914370811703e-02,2.481962481962481926e-01,6.473149492017415962e-02,3.061224489795918435e-01,5.548387096774194394e-01,7.903225806451612545e-01,5.690938275207937935e-02
4.249748237663646400e-01,2.416666666666666685e-01,4.693877551020407823e-01,9.977661950856292483e-02,3.131313131313131493e-01,2.177068214804063831e-02,9.642857142857141906e-01,6.193548387096774466e-01,2.580645161290322509e-01,1.272435429738800472e-01
6.319234642497482124e-01,4.111111111111111494e-01,2.857142857142856984e-01,4.467609828741623407e-02,2.135642135642135675e-01,6.966618287373003982e-02,9.183673469387754196e-01,8.967741935483870552e-01,5.161290322580645018e-01,3.132934481249087799e-01
4.048338368580060020e-01,2.138888888888889062e-01,1.836734693877550839e-01,1.608339538346984510e-01,2.265512265512265588e-01,2.573294629898403296e-01,8.877551020408163129e-01,8.064516129032257563e-01,5.040322580645161255e-01,2.558003793958850136e-01
1.072507552870090031e-01,5.277777777777777762e-02,4.897959183673469274e-01,2.062546537602382712e-01,6.060606060606060774e-02,9.187227866473149374e-02,6.938775510204080454e-01,5.290322580645161477e-01,4.596774193548386900e-01,9.645410769006274032e-02
4.436052366565961247e-01,3.388888888888889062e-01,3.877551020408163129e-01,2.233804914370811703e-02,2.121212121212121271e-01,3.979680696661828665e-01,9.693877551020406713e-01,7.935483870967743325e-01,3.790322580645161255e-01,3.256967751349773565e-01
5.135951661631419363e-01,4.249999999999999889e-01,3.061224489795917880e-01,1.496649292628443872e-01,2.886002886002886347e-01,3.100145137880986890e-01,9.132653061224489388e-01,9.032258064516129892e-01,5.201612903225806273e-01,1.359988326280461013e-01
